scenario,description,max_turnover,buffer_multiplier,date,signal_date,next_date,return,num_stocks,turnover,baseline_overlap,retained_old_count,retained_outside_candidate_count,selected_codes,avg_similarity,median_similarity,avg_rank,missing_similarity_count
tc40_buf3,"max_turnover=40%, buffer=3x",0.4,3.0,2025-03-03,2025-02-28,2025-03-10,0.03530723625216905,50,0.4,0.6,30,19,"['000819.SZ', '002986.SZ', '300191.SZ', '688102.SH', '688523.SH', '600796.SH', '603162.SH', '300893.SZ', '002182.SZ', '001270.SZ', '688281.SH', '301160.SZ', '600830.SH', '001311.SZ', '688552.SH', '301306.SZ', '002824.SZ', '003038.SZ', '605088.SH', '002590.SZ', '603324.SH', '000935.SZ', '002716.SZ', '002746.SZ', '300507.SZ', '688716.SH', '603153.SH', '600106.SH', '300881.SZ', '603057.SH', '603223.SH', '601121.SH', '002110.SZ', '300055.SZ', '000059.SZ', '000761.SZ', '600399.SH', '002694.SZ', '002791.SZ', '605006.SH', '601969.SH', '600643.SH', '000825.SZ', '301526.SZ', '002221.SZ', '002785.SZ', '600808.SH', '000703.SZ', '600361.SH', '601022.SH']",0.20454329127441992,0.20849226340410223,18.0,19
tc40_buf3,"max_turnover=40%, buffer=3x",0.4,3.0,2025-03-10,2025-03-07,2025-03-17,0.02811795047132594,50,0.4,0.72,30,12,"['002986.SZ', '300191.SZ', '000819.SZ', '301160.SZ', '600830.SH', '603223.SH', '600399.SH', '003038.SZ', '002785.SZ', '301306.SZ', '688523.SH', '300893.SZ', '603162.SH', '002182.SZ', '001270.SZ', '300507.SZ', '603324.SH', '605088.SH', '688102.SH', '600796.SH', '688281.SH', '001311.SZ', '688552.SH', '002824.SZ', '002590.SZ', '000935.SZ', '002716.SZ', '002746.SZ', '688716.SH', '603153.SH', '301345.SZ', '300969.SZ', '301141.SZ', '300978.SZ', '300737.SZ', '300835.SZ', '603170.SH', '605158.SH', '603107.SH', '002988.SZ', '603701.SH', '300908.SZ', '300589.SZ', '001205.SZ', '603085.SH', '605128.SH', '603158.SH', '300801.SZ', '002973.SZ', '603535.SH']",0.1890911849491731,0.1868977176669484,24.153846153846153,11
tc40_buf3,"max_turnover=40%, buffer=3x",0.4,3.0,2025-03-17,2025-03-14,2025-03-24,-0.026884666417672967,50,0.4,0.82,30,6,"['301141.SZ', '002986.SZ', '000819.SZ', '300835.SZ', '003038.SZ', '605158.SH', '300969.SZ', '301345.SZ', '001311.SZ', '300978.SZ', '603162.SH', '600796.SH', '002988.SZ', '001205.SZ', '603535.SH', '002973.SZ', '300893.SZ', '603170.SH', '300801.SZ', '300908.SZ', '603085.SH', '603158.SH', '603324.SH', '002182.SZ', '300191.SZ', '301160.SZ', '600830.SH', '603223.SH', '600399.SH', '002785.SZ', '002478.SZ', '603995.SH', '001203.SZ', '603619.SH', '002392.SZ', '603399.SH', '002540.SZ', '603558.SH', '300873.SZ', '603365.SH', '002889.SZ', '600361.SH', '601599.SH', '600531.SH', '002328.SZ', '002083.SZ', '603876.SH', '601133.SH', '000906.SZ', '002870.SZ']",0.17625346789433477,0.16413091552410436,23.545454545454547,6
tc40_buf3,"max_turnover=40%, buffer=3x",0.4,3.0,2025-03-24,2025-03-21,2025-03-31,-0.01828008612106099,50,0.4,0.98,30,0,"['002478.SZ', '603995.SH', '001203.SZ', '002986.SZ', '603619.SH', '002392.SZ', '003038.SZ', '603162.SH', '000819.SZ', '301345.SZ', '001205.SZ', '603170.SH', '001311.SZ', '600796.SH', '002540.SZ', '603535.SH', '002988.SZ', '300873.SZ', '002973.SZ', '600361.SH', '603558.SH', '603365.SH', '600531.SH', '603876.SH', '300908.SZ', '601599.SH', '002328.SZ', '300893.SZ', '300801.SZ', '002870.SZ', '000923.SZ', '002961.SZ', '603093.SH', '002996.SZ', '000968.SZ', '603167.SH', '001338.SZ', '301305.SZ', '000726.SZ', '002404.SZ', '002930.SZ', '000026.SZ', '300138.SZ', '002612.SZ', '003000.SZ', '301175.SZ', '600586.SH', '002043.SZ', '002978.SZ', '601609.SH']",0.17240114613180516,0.16213671715104383,25.6,0
tc40_buf3,"max_turnover=40%, buffer=3x",0.4,3.0,2025-03-31,2025-03-28,2025-04-07,-0.09351945702024328,50,0.4,1.0,30,0,"['002478.SZ', '000923.SZ', '603995.SH', '001203.SZ', '002986.SZ', '000819.SZ', '603619.SH', '603162.SH', '603170.SH', '301345.SZ', '001205.SZ', '002540.SZ', '001311.SZ', '301305.SZ', '002404.SZ', '300873.SZ', '603167.SH', '603558.SH', '600531.SH', '603365.SH', '603535.SH', '002973.SZ', '300908.SZ', '000026.SZ', '003000.SZ', '002978.SZ', '002043.SZ', '300893.SZ', '002328.SZ', '300801.SZ', '603223.SH', '601969.SH', '002318.SZ', '603057.SH', '601083.SH', '601022.SH', '603237.SH', '002088.SZ', '300855.SZ', '300577.SZ', '600182.SH', '002991.SZ', '603889.SH', '603697.SH', '002083.SZ', '600888.SH', '600897.SH', '605338.SH', '300973.SZ', '600583.SH']",0.1725807962529274,0.16379391100702576,25.5,0
tc40_buf3,"max_turnover=40%, buffer=3x",0.4,3.0,2025-04-07,2025-04-03,2025-04-14,0.0765221643053001,50,0.4,0.52,30,24,"['603170.SH', '603237.SH', '300908.SZ', '002404.SZ', '003000.SZ', '600182.SH', '002478.SZ', '000923.SZ', '603995.SH', '001203.SZ', '002986.SZ', '000819.SZ', '603619.SH', '603162.SH', '301345.SZ', '001205.SZ', '002540.SZ', '001311.SZ', '301305.SZ', '300873.SZ', '603167.SH', '603558.SH', '600531.SH', '603365.SH', '603535.SH', '002973.SZ', '000026.SZ', '002978.SZ', '002043.SZ', '300893.SZ', '600834.SH', '600794.SH', '002930.SZ', '601008.SH', '001376.SZ', '600725.SH', '600644.SH', '000993.SZ', '601121.SH', '000068.SZ', '001896.SZ', '300314.SZ', '605368.SH', '600769.SH', '301089.SZ', '300453.SZ', '600283.SH', '605266.SH', '002728.SZ', '600238.SH']",0.16464995678478822,0.14703049759229536,16.0,24
tc40_buf3,"max_turnover=40%, buffer=3x",0.4,3.0,2025-04-14,2025-04-11,2025-04-21,0.024931447078192524,50,0.4,0.48,30,25,"['600834.SH', '600644.SH', '600725.SH', '000068.SZ', '002404.SZ', '603170.SH', '603237.SH', '300908.SZ', '003000.SZ', '600182.SH', '002478.SZ', '000923.SZ', '603995.SH', '001203.SZ', '002986.SZ', '000819.SZ', '603619.SH', '603162.SH', '301345.SZ', '001205.SZ', '002540.SZ', '001311.SZ', '301305.SZ', '300873.SZ', '603167.SH', '603558.SH', '600531.SH', '603365.SH', '603535.SH', '002973.SZ', '000520.SZ', '603117.SH', '600611.SH', '600505.SH', '600463.SH', '603056.SH', '000863.SZ', '603126.SH', '688073.SH', '600622.SH', '300374.SZ', '000655.SZ', '000551.SZ', '300295.SZ', '600635.SH', '002628.SZ', '002457.SZ', '301017.SZ', '002225.SZ', '000712.SZ']",0.17976287657920312,0.16598639455782313,14.36,25
tc40_buf3,"max_turnover=40%, buffer=3x",0.4,3.0,2025-04-21,2025-04-18,2025-04-28,-0.016241604221726314,50,0.4,0.6,30,20,"['600834.SH', '603117.SH', '600463.SH', '688073.SH', '000068.SZ', '000551.SZ', '300295.SZ', '002225.SZ', '002628.SZ', '002404.SZ', '600644.SH', '600725.SH', '603170.SH', '603237.SH', '300908.SZ', '003000.SZ', '600182.SH', '002478.SZ', '000923.SZ', '603995.SH', '001203.SZ', '002986.SZ', '000819.SZ', '603619.SH', '603162.SH', '301345.SZ', '001205.SZ', '002540.SZ', '001311.SZ', '301305.SZ', '600792.SH', '001896.SZ', '600613.SH', '600819.SH', '603669.SH', '002082.SZ', '000788.SZ', '600817.SH', '601999.SH', '688325.SH', '300111.SZ', '300583.SZ', '300215.SZ', '600383.SH', '600730.SH', '002542.SZ', '000151.SZ', '300105.SZ', '601366.SH', '000421.SZ']",0.13402029664324744,0.12295081967213115,15.5,20
tc40_buf3,"max_turnover=40%, buffer=3x",0.4,3.0,2025-04-28,2025-04-25,2025-05-06,0.032350313684584533,50,0.4,0.52,30,23,"['001205.SZ', '600819.SH', '300583.SZ', '688325.SH', '300215.SZ', '000421.SZ', '600383.SH', '600834.SH', '603117.SH', '600463.SH', '688073.SH', '000068.SZ', '000551.SZ', '300295.SZ', '002225.SZ', '002628.SZ', '002404.SZ', '600644.SH', '600725.SH', '603170.SH', '603237.SH', '300908.SZ', '003000.SZ', '600182.SH', '002478.SZ', '000923.SZ', '603995.SH', '001203.SZ', '002986.SZ', '000819.SZ', '000905.SZ', '600758.SH', '600121.SH', '600796.SH', '002658.SZ', '001236.SZ', '301408.SZ', '300425.SZ', '600526.SH', '301281.SZ', '301141.SZ', '000789.SZ', '002593.SZ', '301323.SZ', '603052.SH', '603978.SH', '002791.SZ', '300835.SZ', '002824.SZ', '600604.SH']",0.1659488423819634,0.15705186533212007,17.037037037037038,23
tc40_buf3,"max_turnover=40%, buffer=3x",0.4,3.0,2025-05-06,2025-04-30,2025-05-12,0.020941882091414052,50,0.4,0.58,30,21,"['000819.SZ', '000068.SZ', '301281.SZ', '300835.SZ', '603978.SH', '002824.SZ', '002593.SZ', '300215.SZ', '688325.SH', '001205.SZ', '600819.SH', '300583.SZ', '000421.SZ', '600383.SH', '600834.SH', '603117.SH', '600463.SH', '688073.SH', '000551.SZ', '300295.SZ', '002225.SZ', '002628.SZ', '002404.SZ', '600644.SH', '600725.SH', '603170.SH', '603237.SH', '300908.SZ', '003000.SZ', '600182.SH', '600800.SH', '300191.SZ', '601015.SH', '600310.SH', '600403.SH', '300374.SZ', '301116.SZ', '600965.SH', '002995.SZ', '603038.SH', '301251.SZ', '603721.SH', '688429.SH', '301152.SZ', '000802.SZ', '301121.SZ', '301086.SZ', '301038.SZ', '688108.SH', '301489.SZ']",0.15786004056795133,0.14873949579831935,15.620689655172415,21
tc40_buf3,"max_turnover=40%, buffer=3x",0.4,3.0,2025-05-12,2025-05-09,2025-05-19,0.006960368628394626,50,0.4,0.58,30,21,"['301281.SZ', '301251.SZ', '002824.SZ', '301086.SZ', '688429.SH', '301489.SZ', '301121.SZ', '002628.SZ', '300295.SZ', '000819.SZ', '000068.SZ', '300835.SZ', '603978.SH', '002593.SZ', '300215.SZ', '688325.SH', '001205.SZ', '600819.SH', '300583.SZ', '000421.SZ', '600383.SH', '600834.SH', '603117.SH', '600463.SH', '688073.SH', '000551.SZ', '002225.SZ', '002404.SZ', '600644.SH', '600725.SH', '300314.SZ', '600830.SH', '000532.SZ', '301128.SZ', '301326.SZ', '300381.SZ', '300697.SZ', '688603.SH', '301315.SZ', '300706.SZ', '300868.SZ', '301296.SZ', '300460.SZ', '002846.SZ', '300622.SZ', '300537.SZ', '300407.SZ', '300805.SZ', '301036.SZ', '300903.SZ']",0.15312774141305083,0.14559686888454015,15.0,21
tc40_buf3,"max_turnover=40%, buffer=3x",0.4,3.0,2025-05-19,2025-05-16,2025-05-26,-0.01848852916244067,50,0.4,0.52,30,24,"['000068.SZ', '300583.SZ', '603978.SH', '300381.SZ', '300460.SZ', '300903.SZ', '301281.SZ', '301251.SZ', '002824.SZ', '301086.SZ', '688429.SH', '301489.SZ', '301121.SZ', '002628.SZ', '300295.SZ', '000819.SZ', '300835.SZ', '002593.SZ', '300215.SZ', '688325.SH', '001205.SZ', '600819.SH', '000421.SZ', '600383.SH', '600834.SH', '603117.SH', '600463.SH', '688073.SH', '000551.SZ', '002225.SZ', '001258.SZ', '600052.SH', '300055.SZ', '600792.SH', '002627.SZ', '688247.SH', '600310.SH', '603069.SH', '001201.SZ', '603237.SH', '300425.SZ', '605006.SH', '002932.SZ', '603222.SH', '688353.SH', '300056.SZ', '301370.SZ', '600622.SH', '002641.SZ', '300639.SZ']",0.1517129928894635,0.146218487394958,15.576923076923077,24
tc40_buf3,"max_turnover=40%, buffer=3x",0.4,3.0,2025-05-26,2025-05-23,2025-06-03,0.008210076610930928,50,0.4,0.44,30,28,"['000068.SZ', '603978.SH', '300583.SZ', '300381.SZ', '300460.SZ', '300903.SZ', '301281.SZ', '301251.SZ', '002824.SZ', '301086.SZ', '688429.SH', '301489.SZ', '301121.SZ', '002628.SZ', '300295.SZ', '000819.SZ', '300835.SZ', '002593.SZ', '300215.SZ', '688325.SH', '001205.SZ', '600819.SH', '000421.SZ', '600383.SH', '600834.SH', '603117.SH', '600463.SH', '688073.SH', '000551.SZ', '002225.SZ', '300873.SZ', '688376.SH', '301305.SZ', '300314.SZ', '300172.SZ', '603535.SH', '002973.SZ', '300453.SZ', '002201.SZ', '603309.SH', '301323.SZ', '300445.SZ', '300942.SZ', '002615.SZ', '688337.SH', '300801.SZ', '603558.SH', '002264.SZ', '300690.SZ', '300272.SZ']",0.13813255709807434,0.11995073891625618,11.5,28
tc40_buf3,"max_turnover=40%, buffer=3x",0.4,3.0,2025-06-03,2025-05-30,2025-06-09,0.030264702242823835,50,0.4,0.6,30,19,"['603117.SH', '688376.SH', '301305.SZ', '603535.SH', '300172.SZ', '600463.SH', '688073.SH', '000068.SZ', '603309.SH', '603558.SH', '603978.SH', '300583.SZ', '300381.SZ', '300460.SZ', '300903.SZ', '301281.SZ', '301251.SZ', '002824.SZ', '301086.SZ', '688429.SH', '301489.SZ', '301121.SZ', '002628.SZ', '300295.SZ', '000819.SZ', '300835.SZ', '002593.SZ', '300215.SZ', '688325.SH', '001205.SZ', '600052.SH', '603167.SH', '300435.SZ', '601188.SH', '600897.SH', '688247.SH', '600368.SH', '600758.SH', '600962.SH', '002694.SZ', '600965.SH', '600293.SH', '603718.SH', '688253.SH', '300105.SZ', '600251.SH', '600638.SH', '603601.SH', '300664.SZ', '688526.SH']",0.1632287795451167,0.16442396313364052,17.93548387096774,19
tc40_buf3,"max_turnover=40%, buffer=3x",0.4,3.0,2025-06-09,2025-06-06,2025-06-16,0.0025840763824974446,50,0.4,0.56,30,22,"['603117.SH', '601188.SH', '002694.SZ', '600463.SH', '000068.SZ', '300105.SZ', '603718.SH', '600965.SH', '688376.SH', '301305.SZ', '603535.SH', '300172.SZ', '688073.SH', '603309.SH', '603558.SH', '603978.SH', '300583.SZ', '300381.SZ', '300460.SZ', '300903.SZ', '301281.SZ', '301251.SZ', '002824.SZ', '301086.SZ', '688429.SH', '301489.SZ', '301121.SZ', '002628.SZ', '300295.SZ', '000819.SZ', '000520.SZ', '600725.SH', '001236.SZ', '300135.SZ', '300774.SZ', '301030.SZ', '603126.SH', '301038.SZ', '301333.SZ', '000514.SZ', '300719.SZ', '301089.SZ', '600838.SH', '603222.SH', '600616.SH', '300424.SZ', '002581.SZ', '300589.SZ', '300056.SZ', '300902.SZ']",0.14620364274742156,0.12841781874039943,15.107142857142858,22
tc40_buf3,"max_turnover=40%, buffer=3x",0.4,3.0,2025-06-16,2025-06-13,2025-06-23,-0.007018835370774188,50,0.4,0.6,30,20,"['603535.SH', '300774.SZ', '301305.SZ', '301030.SZ', '002694.SZ', '300105.SZ', '600463.SH', '301089.SZ', '000514.SZ', '300902.SZ', '603117.SH', '601188.SH', '000068.SZ', '603718.SH', '600965.SH', '688376.SH', '300172.SZ', '688073.SH', '603309.SH', '603558.SH', '603978.SH', '300583.SZ', '300381.SZ', '300460.SZ', '300903.SZ', '301281.SZ', '301251.SZ', '002824.SZ', '301086.SZ', '688429.SH', '600758.SH', '688247.SH', '688253.SH', '300664.SZ', '300434.SZ', '688391.SH', '300982.SZ', '300210.SZ', '000788.SZ', '600638.SH', '300396.SZ', '300110.SZ', '301120.SZ', '301195.SZ', '603230.SH', '300690.SZ', '301318.SZ', '300560.SZ', '300712.SZ', '000544.SZ']",0.14031007751937985,0.12790697674418605,15.5,20
tc40_buf3,"max_turnover=40%, buffer=3x",0.4,3.0,2025-06-23,2025-06-20,2025-06-30,0.036136296868603604,50,0.4,0.6,30,20,"['688376.SH', '688247.SH', '301030.SZ', '688253.SH', '002694.SZ', '300902.SZ', '301086.SZ', '000514.SZ', '301120.SZ', '300690.SZ', '603535.SH', '300774.SZ', '301305.SZ', '300105.SZ', '600463.SH', '301089.SZ', '603117.SH', '601188.SH', '000068.SZ', '603718.SH', '600965.SH', '300172.SZ', '688073.SH', '603309.SH', '603558.SH', '603978.SH', '300583.SZ', '300381.SZ', '300460.SZ', '300903.SZ', '600052.SH', '300881.SZ', '001205.SZ', '300873.SZ', '300425.SZ', '603324.SH', '300795.SZ', '688581.SH', '301239.SZ', '300636.SZ', '605006.SH', '300719.SZ', '300860.SZ', '300056.SZ', '300942.SZ', '301123.SZ', '688337.SH', '603222.SH', '301025.SZ', '300006.SZ']",0.158620019436346,0.15694849368318758,16.466666666666665,20
tc40_buf3,"max_turnover=40%, buffer=3x",0.4,3.0,2025-06-30,2025-06-27,2025-07-07,0.01096506187472856,50,0.4,0.62,30,17,"['603535.SH', '300774.SZ', '688376.SH', '301030.SZ', '603324.SH', '300795.SZ', '301025.SZ', '300942.SZ', '301086.SZ', '301120.SZ', '300690.SZ', '300719.SZ', '300460.SZ', '688247.SH', '688253.SH', '002694.SZ', '300902.SZ', '000514.SZ', '301305.SZ', '300105.SZ', '600463.SH', '301089.SZ', '603117.SH', '601188.SH', '000068.SZ', '603718.SH', '600965.SH', '300172.SZ', '688073.SH', '603309.SH', '300040.SZ', '600830.SH', '001236.SZ', '002201.SZ', '301558.SZ', '002995.SZ', '300210.SZ', '002581.SZ', '603093.SH', '300667.SZ', '688429.SH', '300560.SZ', '300654.SZ', '688496.SH', '603999.SH', '605158.SH', '300423.SZ', '600621.SH', '600661.SH', '688108.SH']",0.1656323028004444,0.15297092288242728,19.060606060606062,17
tc40_buf3,"max_turnover=40%, buffer=3x",0.4,3.0,2025-07-07,2025-07-04,2025-07-14,0.040397676878991026,50,0.4,0.5,30,24,"['600463.SH', '000514.SZ', '601188.SH', '301305.SZ', '300105.SZ', '300690.SZ', '603535.SH', '300774.SZ', '688376.SH', '301030.SZ', '603324.SH', '300795.SZ', '301025.SZ', '300942.SZ', '301086.SZ', '301120.SZ', '300719.SZ', '300460.SZ', '688247.SH', '688253.SH', '002694.SZ', '300902.SZ', '301089.SZ', '603117.SH', '000068.SZ', '603718.SH', '600965.SH', '300172.SZ', '688073.SH', '603309.SH', '600638.SH', '000862.SZ', '300332.SZ', '300873.SZ', '002479.SZ', '000507.SZ', '600604.SH', '002478.SZ', '300291.SZ', '600064.SH', '600675.SH', '603610.SH', '000726.SZ', '002561.SZ', '000779.SZ', '000850.SZ', '002083.SZ', '002771.SZ', '002029.SZ', '600758.SH']",0.1467948717948718,0.14300595238095237,14.807692307692308,24
tc40_buf3,"max_turnover=40%, buffer=3x",0.4,3.0,2025-07-14,2025-07-11,2025-07-21,0.01050921390147833,50,0.4,0.6,30,18,"['300332.SZ', '600604.SH', '300291.SZ', '600675.SH', '603610.SH', '002771.SZ', '002561.SZ', '000850.SZ', '603324.SH', '002694.SZ', '301086.SZ', '300690.SZ', '600463.SH', '000514.SZ', '601188.SH', '301305.SZ', '300105.SZ', '603535.SH', '300774.SZ', '688376.SH', '301030.SZ', '300795.SZ', '301025.SZ', '300942.SZ', '301120.SZ', '300719.SZ', '300460.SZ', '688247.SH', '688253.SH', '300902.SZ', '000863.SZ', '002918.SZ', '600658.SH', '600748.SH', '600094.SH', '000620.SZ', '300785.SZ', '300494.SZ', '600088.SH', '002631.SZ', '300027.SZ', '002238.SZ', '300712.SZ', '601908.SH', '300659.SZ', '688207.SH', '002941.SZ', '002163.SZ', '600279.SH', '600121.SH']",0.1545910138248848,0.1496774193548387,19.03125,18
tc40_buf3,"max_turnover=40%, buffer=3x",0.4,3.0,2025-07-21,2025-07-18,2025-07-28,0.014949939204345886,50,0.4,0.66,30,16,"['600463.SH', '002918.SZ', '600658.SH', '002631.SZ', '300712.SZ', '300659.SZ', '603610.SH', '688207.SH', '002561.SZ', '000850.SZ', '603324.SH', '300105.SZ', '301086.SZ', '300902.SZ', '300332.SZ', '600604.SH', '300291.SZ', '600675.SH', '002771.SZ', '002694.SZ', '300690.SZ', '000514.SZ', '601188.SH', '301305.SZ', '603535.SH', '300774.SZ', '688376.SH', '301030.SZ', '300795.SZ', '301025.SZ', '600622.SH', '300426.SZ', '601999.SH', '002291.SZ', '600641.SH', '301172.SZ', '301011.SZ', '002187.SZ', '300673.SZ', '300314.SZ', '300365.SZ', '301281.SZ', '600433.SH', '600336.SH', '300275.SZ', '300938.SZ', '300608.SZ', '301036.SZ', '002672.SZ', '301060.SZ']",0.13181272509003597,0.1250728862973761,18.970588235294116,16
tc40_buf3,"max_turnover=40%, buffer=3x",0.4,3.0,2025-07-28,2025-07-25,2025-08-04,0.00441094900331138,50,0.4,0.72,30,13,"['002918.SZ', '601999.SH', '600641.SH', '301172.SZ', '300712.SZ', '301011.SZ', '688207.SH', '300275.SZ', '300938.SZ', '300105.SZ', '301036.SZ', '603324.SH', '002672.SZ', '301060.SZ', '301086.SZ', '300690.SZ', '300902.SZ', '600463.SH', '600658.SH', '002631.SZ', '300659.SZ', '603610.SH', '002561.SZ', '000850.SZ', '300332.SZ', '600604.SH', '300291.SZ', '600675.SH', '002771.SZ', '002694.SZ', '001322.SZ', '300805.SZ', '002919.SZ', '301062.SZ', '301391.SZ', '601226.SH', '300887.SZ', '600399.SH', '301085.SZ', '300559.SZ', '300552.SZ', '002869.SZ', '300107.SZ', '300891.SZ', '300366.SZ', '300342.SZ', '300797.SZ', '002198.SZ', '688391.SH', '002453.SZ']",0.1472949139615806,0.1386243386243386,21.027027027027028,13
tc40_buf3,"max_turnover=40%, buffer=3x",0.4,3.0,2025-08-04,2025-08-01,2025-08-11,0.03194951195256281,50,0.4,0.54,30,23,"['301172.SZ', '301391.SZ', '688207.SH', '002694.SZ', '300891.SZ', '300690.SZ', '300902.SZ', '002918.SZ', '601999.SH', '600641.SH', '300712.SZ', '301011.SZ', '300275.SZ', '300938.SZ', '300105.SZ', '301036.SZ', '603324.SH', '002672.SZ', '301060.SZ', '301086.SZ', '600463.SH', '600658.SH', '002631.SZ', '300659.SZ', '603610.SH', '002561.SZ', '000850.SZ', '300332.SZ', '600604.SH', '300291.SZ', '300795.SZ', '300448.SZ', '300892.SZ', '300359.SZ', '002474.SZ', '300375.SZ', '603138.SH', '300230.SZ', '300479.SZ', '301121.SZ', '300277.SZ', '300942.SZ', '301221.SZ', '300111.SZ', '300423.SZ', '688579.SH', '688238.SH', '002522.SZ', '688133.SH', '301266.SZ']",0.1146384479717813,0.10793650793650796,14.62962962962963,23
tc40_buf3,"max_turnover=40%, buffer=3x",0.4,3.0,2025-08-11,2025-08-08,2025-08-18,0.03949659175701981,50,0.4,0.52,30,24,"['300938.SZ', '300891.SZ', '300375.SZ', '301121.SZ', '300942.SZ', '688133.SH', '301172.SZ', '301391.SZ', '688207.SH', '002694.SZ', '300690.SZ', '300902.SZ', '002918.SZ', '601999.SH', '600641.SH', '300712.SZ', '301011.SZ', '300275.SZ', '300105.SZ', '301036.SZ', '603324.SH', '002672.SZ', '301060.SZ', '301086.SZ', '600463.SH', '600658.SH', '002631.SZ', '300659.SZ', '603610.SH', '002561.SZ', '300881.SZ', '301296.SZ', '002615.SZ', '003028.SZ', '301160.SZ', '605167.SH', '300055.SZ', '300729.SZ', '300191.SZ', '688376.SH', '603499.SH', '688602.SH', '688609.SH', '300962.SZ', '301162.SZ', '300453.SZ', '000707.SZ', '300797.SZ', '001311.SZ', '605555.SH']",0.1517254675149412,0.15150375939849628,13.923076923076923,24
tc40_buf3,"max_turnover=40%, buffer=3x",0.4,3.0,2025-08-18,2025-08-15,2025-08-25,0.022635388233087427,50,0.4,0.62,30,19,"['002615.SZ', '301160.SZ', '300881.SZ', '003028.SZ', '301162.SZ', '300191.SZ', '605555.SH', '300938.SZ', '300962.SZ', '300797.SZ', '001311.SZ', '300891.SZ', '300375.SZ', '301121.SZ', '300942.SZ', '688133.SH', '301172.SZ', '301391.SZ', '688207.SH', '002694.SZ', '300690.SZ', '300902.SZ', '002918.SZ', '601999.SH', '600641.SH', '300712.SZ', '301011.SZ', '300275.SZ', '300105.SZ', '301036.SZ', '301110.SZ', '300031.SZ', '601022.SH', '601083.SH', '301339.SZ', '603393.SH', '300182.SZ', '600986.SH', '300315.SZ', '301109.SZ', '688507.SH', '000155.SZ', '601969.SH', '002015.SZ', '301565.SZ', '300858.SZ', '301004.SZ', '002670.SZ', '300848.SZ', '603722.SH']",0.1821995654354003,0.1785344189489267,16.387096774193548,19
tc40_buf3,"max_turnover=40%, buffer=3x",0.4,3.0,2025-08-25,2025-08-22,2025-09-01,-0.014485620395480356,50,0.4,0.78,30,11,"['002615.SZ', '300031.SZ', '601022.SH', '301160.SZ', '300881.SZ', '300182.SZ', '600986.SH', '301162.SZ', '300191.SZ', '688507.SH', '605555.SH', '301565.SZ', '300938.SZ', '300962.SZ', '301004.SZ', '300797.SZ', '002670.SZ', '300848.SZ', '603722.SH', '003028.SZ', '001311.SZ', '300891.SZ', '300375.SZ', '301121.SZ', '300942.SZ', '688133.SH', '301172.SZ', '301391.SZ', '688207.SH', '002694.SZ', '300917.SZ', '002735.SZ', '688562.SH', '002356.SZ', '300133.SZ', '605167.SH', '300691.SZ', '002400.SZ', '688609.SH', '301091.SZ', '300107.SZ', '688631.SH', '300541.SZ', '300905.SZ', '300973.SZ', '605006.SH', '688095.SH', '000677.SZ', '300002.SZ', '300768.SZ']",0.17378822727659937,0.16835548172757478,20.0,11
tc40_buf3,"max_turnover=40%, buffer=3x",0.4,3.0,2025-09-01,2025-08-29,2025-09-08,-0.01203277375275927,50,0.4,0.74,30,13,"['688562.SH', '301160.SZ', '002400.SZ', '600986.SH', '301162.SZ', '688631.SH', '605555.SH', '300191.SZ', '301565.SZ', '300541.SZ', '301091.SZ', '300848.SZ', '002670.SZ', '300962.SZ', '000677.SZ', '300002.SZ', '300768.SZ', '002615.SZ', '300031.SZ', '601022.SH', '300881.SZ', '300182.SZ', '688507.SH', '300938.SZ', '301004.SZ', '300797.SZ', '603722.SH', '003028.SZ', '001311.SZ', '300891.SZ', '600641.SH', '002103.SZ', '301011.SZ', '603103.SH', '002990.SZ', '300113.SZ', '600336.SH', '300403.SZ', '002174.SZ', '300055.SZ', '300847.SZ', '301101.SZ', '300248.SZ', '603848.SH', '000058.SZ', '603219.SH', '002201.SZ', '000948.SZ', '000032.SZ', '301508.SZ']",0.17495921117968363,0.17127859017622796,19.027027027027028,13
