scenario,capital,participation_limit,year,weeks,annual_return,annual_cost_arithmetic,avg_fill_ratio,total_unfilled_trade_weight
p_l10_s10_b2_e1_n80_tc50_buf4,100000000,0.1,2024,52,0.030665244157319416,0.06788032514517392,0.9395699064350762,3.194849538844615
p_l10_s10_b2_e1_n80_tc50_buf4,100000000,0.1,2025,51,0.5682491760634922,0.061752296355088505,0.8988400308757594,5.402410697274077
p_l10_s10_b2_e1_n80_tc50_buf4,100000000,0.2,2020,46,0.21230437133957514,0.060299007852590424,0.9742071249355947,1.2155977545027674
p_l10_s10_b2_e1_n80_tc50_buf4,100000000,0.2,2021,52,0.3810614345166867,0.07032064526335739,0.9818168136611601,0.9570030231589808
p_l10_s10_b2_e1_n80_tc50_buf4,100000000,0.2,2022,50,0.1832792944498085,0.06867858256217815,0.9864909196467753,0.6873137043961631
p_l10_s10_b2_e1_n80_tc50_buf4,100000000,0.2,2023,50,0.018009880280162927,0.07032127843457053,0.9930092874504974,0.3543573164288628
p_l10_s10_b2_e1_n80_tc50_buf4,100000000,0.2,2024,52,0.029848293231646172,0.06874751106907279,0.9486676584647113,2.6892039927782108
p_l10_s10_b2_e1_n80_tc50_buf4,100000000,0.2,2025,51,0.5682053821848394,0.06176432278247675,0.8989762356211249,5.393635064821906
p_l10_s10_b2_e1_n80_tc50_buf4,300000000,0.05,2020,46,0.20324901489067004,0.055303862301075986,0.7909192061710368,10.633147835755661
p_l10_s10_b2_e1_n80_tc50_buf4,300000000,0.05,2021,52,0.3177988303435746,0.05896066028480126,0.7700821586698315,12.946508296704602
p_l10_s10_b2_e1_n80_tc50_buf4,300000000,0.05,2022,50,0.17499745683550616,0.05942114319865622,0.759134508430843,13.11401820320332
p_l10_s10_b2_e1_n80_tc50_buf4,300000000,0.05,2023,50,-0.003153281630298599,0.0558564151837829,0.7009593321216631,16.55860924518919
p_l10_s10_b2_e1_n80_tc50_buf4,300000000,0.05,2024,52,0.0313409247044234,0.059667186910997476,0.7426672877723467,14.87315897792302
p_l10_s10_b2_e1_n80_tc50_buf4,300000000,0.05,2025,51,0.5125012864856837,0.06226988924147425,0.7968697607132049,11.540183315079641
p_l10_s10_b2_e1_n80_tc50_buf4,300000000,0.1,2020,46,0.20907802591518587,0.06452877119716353,0.9018884753084512,4.78752690982682
p_l10_s10_b2_e1_n80_tc50_buf4,300000000,0.1,2021,52,0.3497860165068656,0.0705762523781296,0.8768687115723938,6.810640880660037
p_l10_s10_b2_e1_n80_tc50_buf4,300000000,0.1,2022,50,0.17940453323948757,0.07239876426957136,0.8976111044544042,5.360591481749698
p_l10_s10_b2_e1_n80_tc50_buf4,300000000,0.1,2023,50,0.003697394280739008,0.07138400868832553,0.8706642746509019,6.7688213818207785
p_l10_s10_b2_e1_n80_tc50_buf4,300000000,0.1,2024,52,0.020993927784001665,0.07186117337604886,0.8646705545285202,7.539226155505416
p_l10_s10_b2_e1_n80_tc50_buf4,300000000,0.1,2025,51,0.5503863937376912,0.06929526303785416,0.8747367116660463,6.799582560197314
p_l10_s10_b2_e1_n80_tc50_buf4,300000000,0.2,2020,46,0.20197390325619224,0.0693497285411576,0.9589275678806884,1.9428046287125864
